"","tree_id","tree_dbh","curb_loc","health","sidewalk","root_stone","root_grate","trunk_wire","brch_light"
"2663",418565,25,"1","1","0","0","0","0","0"
"2664",408056,18,"1","1","0","0","0","0","0"
"2665",408057,4,"1","1","0","0","0","0","0"
"2666",408053,12,"1","1","0","0","0","0","0"
"2667",408055,14,"1","1","0","0","0","0","0"
"2668",408049,4,"0","1","0","0","0","0","0"
"2669",408051,6,"0","1","0","0","0","0","0"
"2670",368043,8,"1","1","1","0","0","0","0"
"2671",366756,29,"1","1","1","0","0","0","0"
"2672",418569,13,"1","1","0","0","0","0","0"
"2673",418567,28,"1","1","0","0","0","0","0"
"2674",418562,9,"1","1","0","0","0","0","0"
"2675",418564,32,"1","1","1","0","0","0","0"
"2676",408047,4,"0","1","0","0","0","0","0"
"2677",408042,8,"1","1","0","0","0","0","0"
"2678",408040,9,"1","1","0","0","0","0","0"
"2679",408054,17,"1","1","0","0","0","0","0"
"2680",368038,13,"1","1","1","0","0","0","0"
"2681",367586,19,"0","1","0","0","0","0","0"
"2682",367592,14,"1","1","1","0","0","0","0"
"2683",424985,18,"1","1","1","0","0","0","0"
"2684",418563,41,"1","1","0","0","0","0","0"
"2685",367589,1,"1","1","1","0","0","0","0"
"2686",424986,7,"1","1","0","0","0","0","0"
"2687",408048,7,"1","1","0","0","0","0","0"
"2688",277406,30,"1","1","0","0","0","0","0"
"2689",277241,13,"1","1","0","0","0","0","1"
"2690",278928,24,"1","1","0","0","0","0","0"
"2691",278931,36,"1","1","0","0","0","0","0"
"2692",278933,27,"1","1","0","0","0","0","1"
"2693",277236,14,"1","1","0","0","0","0","0"
"2694",278932,32,"1","1","0","0","0","0","0"
"2695",278926,28,"1","1","1","0","0","0","0"
"2696",278927,30,"1","1","0","0","0","1","1"
"2697",277242,12,"1","1","0","0","0","0","1"
"2698",278765,37,"1","1","1","0","0","0","1"
"2699",277238,18,"1","1","0","0","0","0","0"
"2700",277239,23,"1","1","0","0","0","0","0"
"2701",277243,22,"1","1","0","0","0","0","0"
"2702",277408,21,"1","1","1","0","0","0","0"
"2703",278929,4,"1","1","0","0","0","0","1"
"2704",277410,32,"1","1","1","0","0","0","0"
"2705",278767,16,"1","1","0","0","0","0","1"
"2706",278831,31,"1","1","1","1","0","0","1"
"2707",278833,33,"1","1","1","0","0","0","0"
"2708",278828,22,"1","1","0","0","0","0","0"
"2709",278824,27,"1","1","0","0","0","0","0"
"2710",282409,23,"1","1","0","0","0","0","0"
"2711",282411,24,"1","1","1","0","0","0","0"
"2712",282416,2,"1","1","0","0","0","0","0"
"2713",278732,38,"1","1","0","0","0","0","1"
"2714",278825,29,"1","1","0","0","0","0","0"
"2715",278832,32,"1","1","0","1","0","1","1"
"2716",278827,33,"1","1","0","0","0","0","0"
"2717",282419,13,"1","1","1","0","0","0","0"
"2718",278049,21,"1","1","0","0","0","0","0"
"2719",282418,18,"1","1","1","0","0","0","0"
"2720",278822,27,"1","1","0","0","0","0","1"
"2721",286756,6,"1","1","0","0","0","0","0"
"2722",278826,34,"1","1","1","1","0","0","1"
"2723",287171,25,"0","1","0","0","0","0","0"
"2724",278823,29,"1","1","0","0","0","0","0"
"2725",278731,27,"1","1","0","0","0","0","1"
"2726",278821,33,"1","1","0","0","0","0","1"
"2727",278161,14,"1","1","0","0","0","0","0"
"2728",278735,8,"1","1","1","0","0","0","0"
"2729",282412,10,"1","1","1","0","0","0","0"
"2730",286757,11,"1","1","1","0","0","0","0"
"2731",282383,30,"1","1","0","0","0","0","0"
"2732",277405,10,"1","1","1","0","0","0","0"
"2734",282407,32,"1","1","0","0","0","0","0"
"2735",277414,4,"1","1","0","0","0","0","0"
"2736",286770,30,"1","1","1","0","0","0","0"
"2737",278900,5,"1","1","0","0","0","0","0"
"2738",282335,10,"1","1","0","0","0","0","0"
"2739",282334,9,"1","1","0","0","0","0","0"
"2740",282384,9,"1","1","0","0","0","0","0"
"2741",287168,9,"1","1","0","0","0","0","0"
"2742",278899,16,"1","1","1","0","0","1","1"
"2743",287173,6,"1","1","0","0","0","0","0"
"2744",278160,7,"1","1","0","0","0","0","0"
"2745",278084,12,"1","1","0","0","0","0","0"
"2746",278082,10,"1","1","0","0","0","0","0"
"2747",278834,33,"1","1","1","0","0","0","1"
"2748",278936,11,"1","1","0","0","0","0","1"
"2749",278081,11,"1","1","0","0","0","0","0"
"2750",287076,11,"0","1","0","0","0","0","0"
"2751",278045,8,"1","1","0","0","0","0","0"
"2752",287077,17,"0","1","0","0","0","0","0"
"2753",278935,33,"1","1","0","0","0","0","0"
"2755",287073,24,"1","1","1","0","0","0","0"
"2756",278166,6,"1","1","0","0","0","0","0"
"2757",278083,11,"1","1","1","0","0","0","0"
"2758",278163,10,"1","1","0","0","0","0","0"
"2759",286751,12,"1","1","1","0","0","0","0"
"2760",278835,29,"1","1","1","0","0","0","1"
"2761",286755,5,"1","1","0","0","0","0","0"
"2763",278934,33,"1","1","0","0","0","0","0"
"2764",282415,27,"1","1","0","0","0","0","0"
"2765",282940,26,"1","1","0","0","0","0","0"
"2766",282938,14,"1","1","0","0","0","0","0"
"2767",287074,23,"1","1","1","0","0","0","0"
"2768",278050,10,"1","1","0","0","0","0","0"
"2769",278047,8,"1","1","1","0","0","0","0"
"2770",287536,16,"1","1","0","0","0","0","0"
"2771",278769,19,"1","1","1","1","0","0","0"
"2772",282413,3,"1","1","0","0","0","0","0"
"2773",282406,32,"1","1","0","0","0","0","0"
"2774",278162,7,"1","1","0","0","0","0","0"
"2775",286750,10,"1","1","1","0","0","0","0"
"2776",282337,13,"1","1","0","0","0","0","0"
"2777",287588,11,"1","1","0","0","0","0","0"
"2778",287590,26,"1","1","0","0","0","0","0"
"2779",287628,5,"1","1","0","0","0","0","0"
"2780",278820,14,"1","1","1","0","0","0","1"
"2781",282336,13,"1","1","0","0","0","0","0"
"2782",277237,13,"1","1","0","0","0","0","0"
"2783",277240,11,"1","1","0","0","0","0","0"
"2784",282941,25,"1","1","1","0","0","0","0"
"2785",286752,9,"1","1","0","0","0","0","0"
"2786",282939,26,"1","1","0","0","0","0","0"
"2787",282937,11,"1","1","1","0","0","0","0"
"2788",287174,4,"1","1","0","0","0","0","0"
"2789",282420,11,"1","1","0","0","0","0","0"
"2790",277632,11,"1","1","1","0","0","0","0"
"2791",278768,11,"1","1","1","0","0","0","0"
"2792",287587,8,"1","1","0","0","0","0","0"
"2793",282408,27,"1","1","1","0","0","0","0"
"2794",278046,16,"1","1","0","0","0","0","0"
"2795",278165,4,"1","1","0","0","0","0","0"
"2796",278849,32,"1","1","1","0","0","0","0"
"2797",286753,14,"1","1","0","0","0","0","0"
"2798",278846,39,"1","1","1","0","0","1","1"
"2799",277629,16,"1","1","0","0","0","0","0"
"2800",277631,14,"1","1","0","0","0","0","0"
"2801",287591,6,"1","1","0","0","0","0","0"
"2803",277322,12,"1","1","0","0","0","0","0"
"2804",278847,32,"1","1","1","0","0","0","1"
"2805",287075,10,"0","1","0","0","0","0","0"
"2807",288822,33,"1","1","0","0","0","0","0"
"2808",277634,8,"1","1","0","0","0","0","0"
"2809",277636,3,"1","1","0","0","0","0","0"
"2810",277321,27,"1","1","1","0","0","0","1"
"2811",278164,2,"1","1","0","0","0","0","0"
"2812",287592,4,"1","1","0","0","0","0","0"
"2813",287169,24,"0","1","0","0","0","0","0"
"2815",282704,16,"1","0","1","0","0","0","0"
"2816",277630,11,"1","1","0","0","0","0","0"
"2817",277628,14,"1","1","0","0","0","0","0"
"2818",287589,18,"1","1","1","0","0","0","0"
"2819",282344,11,"1","1","1","0","0","0","0"
"2820",277326,15,"1","1","0","0","0","0","0"
"2821",278848,28,"1","1","1","0","0","0","0"
"2822",277635,15,"1","1","0","0","0","0","0"
"2823",278862,40,"1","1","1","1","0","1","1"
"2824",278861,8,"1","1","1","0","0","0","1"
"2825",288821,28,"1","1","0","0","0","0","0"
"2826",283421,18,"1","1","1","0","0","0","0"
"2827",282883,11,"1","1","0","0","0","0","0"
"2828",277633,7,"1","1","0","0","0","0","0"
"2829",288937,24,"1","1","1","0","0","0","0"
"2830",283419,20,"1","1","1","0","0","0","0"
"2831",277409,21,"1","1","1","0","0","0","0"
"2832",277325,15,"1","1","0","0","0","0","0"
"2833",278856,7,"1","1","1","0","0","0","0"
"2834",282702,10,"1","1","0","0","0","0","0"
"2835",278859,8,"1","1","0","0","0","0","1"
"2836",282346,21,"1","1","0","0","0","0","0"
"2837",278860,7,"1","1","0","0","0","0","1"
"2838",277329,29,"1","1","0","0","0","0","0"
"2839",286771,10,"1","1","0","0","0","0","0"
"2840",278829,18,"1","1","1","0","0","0","0"
"2841",278734,24,"1","1","0","0","0","0","1"
"2842",288637,15,"1","1","1","0","0","0","0"
"2843",277331,13,"1","1","1","0","0","0","0"
"2844",282404,13,"1","1","1","0","0","0","0"
"2845",278836,30,"0","1","1","1","0","0","1"
"2847",282410,22,"1","1","1","0","0","0","0"
"2848",282417,3,"1","1","0","0","0","0","0"
"2849",283423,25,"1","1","1","0","0","0","0"
"2850",277323,17,"1","1","0","0","0","0","0"
"2851",277328,15,"1","1","0","0","0","0","0"
"2852",282882,33,"1","1","0","0","0","0","0"
"2853",286362,3,"1","1","0","0","0","0","0"
"2854",277327,15,"1","1","1","0","0","0","0"
"2855",288936,17,"1","1","0","0","0","0","0"
"2856",284030,18,"1","1","1","0","0","0","0"
"2857",288823,25,"1","1","0","0","0","0","0"
"2858",278857,5,"1","1","0","0","0","0","0"
"2859",286368,9,"1","1","1","0","0","0","0"
"2860",282350,5,"1","1","0","0","0","0","0"
"2861",286754,6,"1","1","0","0","0","0","0"
"2862",284031,8,"1","1","0","0","0","0","0"
"2863",283271,15,"1","1","0","0","0","0","0"
"2864",286363,3,"1","1","0","0","0","0","0"
"2865",282358,9,"1","1","0","0","0","0","0"
"2866",284039,19,"1","1","1","0","0","0","0"
"2867",282343,21,"1","1","0","0","0","0","0"
"2868",288636,17,"1","1","1","0","0","0","0"
"2869",286749,25,"1","1","0","0","0","0","0"
"2870",282355,10,"1","1","0","0","0","0","0"
"2871",288633,4,"1","1","0","0","0","0","0"
"2872",283264,7,"1","1","0","0","0","0","0"
"2873",282354,7,"1","1","0","0","0","0","0"
"2874",282357,11,"1","1","0","0","0","0","0"
"2875",286759,15,"0","1","0","0","0","0","0"
"2876",286367,14,"1","1","1","0","0","0","0"
"2877",283420,22,"1","1","1","0","0","0","0"
"2878",282353,8,"1","1","0","0","0","0","0"
"2879",282402,11,"1","1","1","0","0","0","0"
"2880",277641,9,"1","1","0","0","0","0","0"
"2881",277324,11,"1","1","0","0","0","0","0"
"2882",286365,15,"1","1","1","1","0","0","0"
"2883",300178,2,"1","1","1","0","0","0","1"
"2884",282352,13,"1","1","0","0","0","0","0"
"2886",286616,25,"1","1","0","0","0","0","0"
"2887",282401,14,"1","1","0","0","0","0","0"
"2888",283270,11,"1","1","0","0","0","0","0"
"2889",300175,4,"1","1","0","0","0","0","1"
"2890",282400,11,"1","1","1","0","0","0","0"
"2891",282403,11,"1","1","1","0","0","0","0"
"2892",283265,13,"1","1","1","0","0","0","0"
"2893",283266,23,"1","1","0","0","0","0","0"
"2894",278048,13,"1","1","1","0","0","0","0"
"2895",300134,6,"1","1","0","0","0","0","1"
"2896",286613,6,"1","1","1","0","0","0","0"
"2897",288634,6,"1","1","0","0","0","0","0"
"2898",286615,5,"1","1","0","0","0","0","0"
"2899",300179,3,"1","1","0","0","0","0","1"
"2900",300301,36,"1","1","1","1","0","0","1"
"2901",277643,7,"1","1","0","0","0","0","0"
"2902",277640,24,"1","1","0","0","0","0","0"
"2903",300173,2,"1","1","0","0","0","0","0"
"2904",300300,37,"1","1","1","1","0","0","1"
"2905",300165,32,"0","1","1","1","0","0","0"
"2906",279387,4,"1","1","0","0","0","0","0"
"2907",300164,15,"1","1","1","0","0","0","0"
"2908",282831,9,"1","1","1","0","0","0","0"
"2909",288809,2,"1","1","0","0","0","0","0"
"2910",282385,9,"1","1","0","0","0","0","0"
"2911",288679,20,"1","1","1","0","0","0","0"
"2912",282390,29,"1","1","0","0","0","0","0"
"2913",300176,18,"1","1","1","0","0","0","1"
"2914",277415,24,"1","1","0","0","0","0","0"
"2915",278080,14,"1","1","0","0","0","0","0"
"2916",287172,4,"1","1","0","0","0","0","0"
"2917",288490,5,"1","1","1","0","0","0","0"
"2918",300174,3,"1","1","0","0","0","0","1"
"2920",300292,32,"1","1","0","0","0","0","1"
"2921",279388,6,"1","1","0","0","0","0","1"
"2922",282818,4,"1","1","0","0","0","0","0"
"2923",288681,25,"1","1","1","0","0","0","0"
"2924",288680,13,"1","1","1","0","0","0","0"
"2925",286614,8,"1","1","0","0","0","0","0"
"2926",284028,5,"1","1","1","0","0","0","0"
"2927",277642,14,"1","1","0","0","0","0","0"
"2928",282834,19,"1","1","1","0","0","0","0"
"2929",300167,44,"1","1","0","0","0","0","0"
"2930",282728,14,"1","1","0","0","0","0","0"
"2931",282721,13,"1","1","1","0","0","0","0"
"2932",288804,45,"1","1","1","0","0","0","0"
"2933",300293,29,"1","1","1","0","0","0","1"
"2934",297865,16,"1","1","0","0","0","0","0"
"2935",297779,19,"1","1","0","0","0","0","1"
"2936",277638,4,"1","1","0","0","0","0","0"
"2937",279390,4,"1","1","0","0","0","0","0"
"2938",277637,2,"1","1","0","0","0","0","0"
"2939",277639,2,"1","1","0","0","0","0","0"
"2942",279389,13,"1","1","0","0","0","0","1"
"2943",282765,11,"1","1","0","0","0","0","0"
"2944",300228,3,"1","1","1","0","0","0","1"
"2945",300294,35,"1","1","1","0","0","0","1"
"2946",279424,2,"1","1","0","0","0","0","0"
"2947",282764,4,"1","1","0","0","0","0","0"
"2948",284029,14,"1","1","0","0","0","0","0"
"2949",282422,5,"1","1","0","0","0","0","0"
"2950",282705,1,"1","1","1","0","0","0","0"
"2951",282724,9,"1","1","1","0","0","0","0"
"2952",282833,6,"1","1","0","0","0","0","0"
"2954",279422,6,"1","1","0","0","0","0","0"
"2955",282707,23,"1","1","0","0","0","0","0"
"2956",284027,10,"1","1","1","0","0","0","0"
"2957",282729,7,"1","1","0","0","0","0","0"
"2958",279385,8,"1","1","0","0","0","0","1"
"2959",288491,15,"1","1","1","0","0","0","0"
"2960",300256,35,"1","1","1","0","0","0","1"
"2961",297824,10,"1","1","0","0","0","0","1"
"2962",282423,7,"1","1","0","0","0","0","0"
"2963",282392,2,"1","1","0","0","0","0","0"
"2964",288909,2,"1","1","0","0","0","0","0"
"2965",288518,7,"1","1","0","0","0","0","0"
"2966",282703,7,"1","1","0","0","0","0","0"
"2967",279423,5,"1","1","0","0","0","0","0"
"2968",279479,38,"1","1","0","0","0","1","1"
"2969",282946,22,"1","0","0","0","0","0","0"
"2970",279481,32,"1","1","0","0","0","1","1"
"2971",278845,9,"1","1","1","0","0","0","0"
"2972",297781,25,"1","1","0","0","0","0","1"
"2973",282351,21,"1","0","0","0","0","1","0"
"2974",298053,9,"1","1","0","0","0","0","0"
"2975",282609,25,"1","1","1","0","0","0","0"
"2976",282387,9,"1","1","0","0","0","0","0"
"2977",300229,7,"1","1","1","0","0","0","0"
"2978",283269,18,"1","1","0","0","0","0","0"
"2979",282725,15,"1","1","1","0","0","0","0"
"2980",300295,24,"1","1","1","0","0","0","1"
"2981",282608,16,"1","1","1","0","0","0","0"
"2982",282623,31,"1","1","0","0","0","0","0"
"2983",300255,38,"1","1","1","0","0","0","1"
"2984",282388,24,"1","1","0","0","0","0","0"
"2985",282622,26,"1","1","0","0","0","0","0"
"2986",282624,11,"1","1","1","0","0","0","0"
"2987",279480,41,"1","1","0","0","0","1","1"
"2988",283422,20,"1","1","1","0","0","0","0"
"2989",282356,11,"1","1","0","0","0","0","0"
"2990",282722,12,"1","1","1","0","0","0","0"
"2991",277412,15,"1","1","0","0","0","0","0"
"2992",297863,8,"1","1","0","0","0","0","0"
"2993",288519,2,"1","1","0","0","0","0","0"
"2994",297825,11,"1","1","0","0","0","0","1"
"2995",297823,9,"1","1","0","0","0","0","1"
"2996",282610,8,"1","1","0","0","0","0","0"
"2997",288682,13,"1","1","1","0","0","0","0"
"2998",288520,2,"1","1","0","0","0","0","0"
"2999",282723,8,"1","1","1","0","0","0","0"
"3000",282943,9,"1","1","0","0","0","0","0"
"3001",282330,8,"1","1","0","0","0","0","0"
"3002",282331,8,"1","1","0","0","0","0","0"
"3003",282568,14,"1","1","0","0","0","0","0"
"3004",288683,4,"1","1","0","0","0","0","0"
"3005",282942,25,"1","1","0","0","0","0","0"
"3006",282573,12,"1","1","1","0","0","0","0"
"3007",282421,15,"1","1","0","0","0","0","0"
"3008",300136,3,"1","1","0","0","0","0","0"
"3009",278844,18,"1","1","1","0","0","1","1"
"3010",300135,3,"1","1","1","0","0","0","0"
"3012",300145,3,"1","1","0","0","0","0","0"
"3013",279514,37,"1","1","1","0","0","0","1"
"3014",279515,37,"1","1","1","0","0","0","0"
"3015",284032,7,"1","1","0","0","0","0","0"
"3016",298051,4,"1","1","0","0","0","0","0"
"3017",279516,28,"1","1","1","0","0","0","1"
"3018",288678,4,"1","0","0","0","0","0","0"
"3019",288492,16,"1","1","1","0","0","0","0"
"3020",282945,2,"1","1","0","0","0","0","0"
"3021",297827,16,"1","1","1","0","0","0","1"
"3022",277404,30,"1","1","1","0","0","0","0"
"3023",300147,2,"1","1","0","0","0","0","0"
"3024",287537,28,"1","1","0","0","0","0","0"
"3025",287078,19,"0","1","0","0","0","0","0"
"3026",277411,16,"1","1","0","0","0","0","0"
"3027",277413,7,"1","1","0","0","0","0","0"
"3028",283267,6,"1","1","0","0","0","0","0"
"3029",287626,11,"1","1","0","0","0","0","0"
"3030",282332,10,"1","1","0","0","0","0","0"
"3031",297784,9,"1","1","0","0","0","0","0"
"3032",283427,18,"1","1","1","0","0","0","0"
"3033",277407,12,"1","1","0","0","0","0","0"
"3034",300177,20,"1","1","1","1","0","0","1"
"3035",297780,14,"1","1","0","0","0","0","1"
"3036",283426,17,"1","1","0","0","0","0","0"
"3037",282389,15,"1","1","0","0","0","0","0"
"3038",278830,33,"1","1","1","1","0","0","1"
"3039",300227,20,"1","1","0","0","0","0","1"
"3040",282405,19,"1","1","0","0","0","0","0"
"3041",282386,15,"1","1","0","0","0","0","0"
"3042",288807,26,"1","1","0","0","0","0","0"
"3043",282727,7,"1","1","0","0","0","0","0"
"3044",283268,14,"1","1","0","0","0","0","0"
"3045",300149,2,"1","1","0","0","0","0","0"
"3046",282574,13,"1","1","0","0","0","0","0"
"3047",279459,30,"1","1","0","0","0","0","0"
"3048",298055,2,"1","1","0","0","0","0","0"
"3049",282825,28,"1","1","1","0","0","0","0"
"3050",300225,38,"1","1","1","1","0","0","1"
"3051",283263,15,"1","1","1","0","0","0","0"
"3052",300133,24,"1","1","1","0","0","0","1"
"3053",300132,24,"1","1","1","0","0","0","1"
"3054",300168,37,"0","1","1","1","0","0","0"
"3055",282761,8,"1","1","0","0","0","0","0"
"3056",282393,4,"1","1","0","0","0","0","0"
"3057",279386,18,"1","1","0","0","0","0","1"
"3058",300166,22,"1","1","0","0","0","0","0"
"3059",282706,17,"1","1","1","0","0","0","0"
"3060",288545,16,"1","1","0","0","0","0","0"
"3061",297783,15,"1","1","0","0","0","0","1"
"3062",300146,2,"1","1","1","0","0","0","0"
"3063",278930,3,"1","1","0","0","0","0","0"
"3064",282832,7,"1","1","0","0","0","0","0"
"3065",279391,4,"1","1","0","0","0","0","0"
"3066",298092,11,"1","1","0","0","0","0","0"
"3067",279438,35,"1","1","0","0","0","0","1"
"3068",279436,15,"1","1","0","0","0","0","1"
"3069",298052,3,"1","1","0","0","0","0","0"
"3070",279435,9,"1","1","0","0","0","0","1"
"3071",279437,13,"1","1","1","0","0","0","1"
"3072",279384,4,"1","1","0","0","0","0","0"
"3073",282345,15,"1","1","0","0","0","0","0"
"3074",287627,19,"1","1","1","0","0","0","0"
"3075",297778,21,"1","1","1","0","0","0","1"
"3076",287167,15,"1","1","0","0","0","0","0"
"3077",282572,12,"1","1","0","0","0","0","0"
"3078",288544,12,"1","1","0","0","0","0","0"
"3079",278858,4,"1","1","0","0","0","0","0"
"3080",297864,25,"1","1","1","0","0","0","0"
"3081",288547,2,"1","1","0","0","0","0","0"
"3082",288548,3,"1","1","0","0","0","0","0"
"3083",298054,2,"1","1","0","0","0","0","0"
"3084",298095,3,"1","1","0","0","0","0","0"
"3085",286366,18,"1","1","1","0","0","0","0"
"3086",297777,15,"1","1","0","0","0","0","1"
"3087",282391,8,"1","1","0","0","0","0","0"
"3088",286758,14,"1","1","0","0","0","0","0"
"3089",288908,4,"1","1","0","0","0","0","0"
"3090",298093,15,"1","1","0","0","0","0","0"
"3091",288546,3,"1","1","0","0","0","0","0"
"3092",362566,3,"1","1","0","0","0","0","0"
"3093",360604,4,"1","1","0","0","0","0","0"
"3094",362574,20,"1","1","0","0","0","0","0"
"3095",362563,3,"1","1","1","0","0","0","0"
"3096",362570,12,"1","1","0","0","0","0","0"
"3097",360606,13,"1","1","1","0","0","0","0"
"3098",298091,3,"1","1","0","0","0","0","0"
"3099",360605,13,"1","1","1","0","0","0","0"
"3100",362559,12,"1","1","0","0","0","0","0"
"3101",362573,3,"1","1","0","0","0","0","0"
"3102",362572,3,"1","1","0","0","0","0","0"
"3103",360764,21,"1","1","1","1","0","0","1"
"3104",362567,3,"1","1","0","0","0","0","0"
"3105",362571,3,"1","1","0","0","0","0","0"
"3106",360607,8,"1","1","0","0","0","0","0"
"3107",360829,32,"1","1","1","0","0","0","0"
"3108",360825,38,"1","1","0","0","0","0","0"
"3109",360833,28,"1","1","1","0","0","0","0"
"3110",361110,26,"1","1","1","0","0","0","0"
"3111",362560,17,"1","1","0","0","0","0","0"
"3112",360830,29,"1","1","1","0","0","0","0"
"3113",360831,24,"1","1","0","0","0","0","0"
"3114",361119,10,"1","1","0","0","0","0","0"
"3115",360832,23,"1","1","1","0","0","0","0"
"3116",288521,20,"0","1","0","0","0","0","0"
"3117",360827,27,"1","1","0","0","0","0","0"
"3118",360828,22,"1","1","0","0","0","0","0"
"3119",360834,29,"1","1","1","0","0","0","0"
"3120",360835,32,"1","1","1","0","0","0","0"
"3121",360836,40,"1","1","1","0","0","0","0"
"3122",362496,36,"1","1","0","0","0","0","0"
"3123",362497,14,"1","1","0","0","0","0","0"
"3124",360778,32,"1","1","0","0","0","0","0"
"3126",360803,8,"1","1","0","0","0","0","1"
"3127",360796,4,"1","1","0","0","0","0","0"
"3128",361121,35,"1","1","0","0","0","0","0"
"3129",360650,10,"1","1","0","0","0","0","0"
"3130",361111,30,"1","1","0","0","0","0","0"
"3131",360648,38,"1","1","1","0","0","0","0"
"3132",360643,2,"1","1","0","0","0","0","0"
"3133",360651,13,"1","1","0","0","0","0","0"
"3134",360786,22,"1","1","1","0","0","0","0"
"3135",361116,9,"1","1","0","0","0","0","0"
"3136",360793,6,"1","1","0","0","0","0","1"
"3137",360794,8,"1","1","0","0","0","0","0"
"3138",362565,12,"1","1","0","0","0","0","0"
"3139",360641,5,"1","1","0","0","0","0","0"
"3140",360766,4,"1","1","0","0","0","0","0"
"3141",361114,9,"1","1","0","0","0","0","0"
"3142",360642,2,"1","1","0","0","0","0","0"
"3143",360777,29,"1","1","1","0","0","0","0"
"3144",360804,9,"1","1","1","0","0","0","1"
"3145",360765,14,"1","1","1","0","0","0","0"
"3146",360852,3,"1","1","0","0","0","0","0"
"3147",362154,8,"1","0","0","0","0","0","0"
"3148",282944,3,"1","1","0","0","0","0","0"
"3149",360954,2,"1","1","1","0","0","0","0"
"3150",360807,23,"1","1","0","0","0","0","0"
"3151",360603,2,"1","1","0","0","0","0","0"
"3152",360649,24,"1","1","0","0","0","0","0"
"3153",360783,9,"1","1","1","0","0","0","0"
"3154",360646,39,"1","1","0","0","0","0","0"
"3155",363701,4,"1","1","0","0","0","0","0"
"3156",362781,32,"1","1","1","0","0","0","0"
"3157",360775,15,"1","1","0","0","0","0","0"
"3158",360805,33,"1","1","1","0","0","0","1"
"3159",361115,13,"1","1","0","0","0","0","0"
"3160",360644,2,"1","1","0","0","0","0","0"
"3161",360654,39,"1","1","0","0","0","0","0"
"3162",360952,9,"1","1","0","0","0","0","0"
"3163",360882,13,"1","1","1","0","0","0","0"
"3164",360884,46,"1","1","0","0","0","0","0"
"3165",360773,24,"1","1","1","0","0","0","0"
"3166",360960,1,"1","1","0","0","0","0","0"
"3167",360645,2,"1","1","0","0","0","0","0"
"3168",360964,30,"1","1","0","0","0","0","0"
"3169",362576,29,"1","1","0","0","0","0","0"
"3170",360774,22,"1","1","0","0","0","0","0"
"3171",360637,10,"0","1","1","0","0","0","0"
"3172",360638,4,"1","1","0","0","0","0","0"
"3173",360880,8,"1","1","0","0","0","0","0"
"3174",360962,36,"1","1","0","0","0","0","0"
"3175",362495,7,"1","1","0","0","0","0","0"
"3176",363700,4,"1","1","0","0","0","0","0"
"3177",360767,4,"1","1","0","0","0","0","0"
"3180",362569,12,"1","1","0","0","0","0","0"
"3181",362568,7,"1","1","1","0","0","0","0"
"3182",360792,6,"1","1","0","0","0","0","0"
"3183",360795,6,"1","1","0","0","0","0","0"
"3184",361907,13,"1","1","0","0","0","0","0"
"3185",361901,9,"1","1","0","0","0","0","0"
"3186",360957,8,"1","1","0","0","0","0","0"
"3187",360959,4,"1","1","0","0","0","0","0"
"3188",360958,5,"1","1","0","0","0","0","0"
"3189",360886,12,"1","1","0","0","0","0","0"
"3190",360787,5,"1","1","0","0","0","0","0"
"3191",277330,21,"1","1","0","0","0","0","0"
"3192",360963,3,"1","1","0","0","0","0","0"
"3193",361900,9,"1","1","0","0","0","0","0"
"3194",360608,8,"1","1","0","0","0","0","0"
"3195",361904,10,"1","1","0","0","0","0","0"
"3196",360609,8,"1","1","1","0","0","0","0"
"3197",361903,23,"1","1","1","0","0","0","0"
"3198",360956,22,"1","1","0","0","0","0","0"
"3199",360780,4,"1","1","0","0","0","0","0"
"3200",360874,20,"1","1","1","1","0","0","0"
"3201",360955,16,"1","1","0","0","0","0","0"
"3202",360948,11,"1","1","0","0","0","0","0"
"3203",360652,2,"1","1","1","0","0","0","0"
"3204",360779,4,"1","1","0","0","0","0","0"
"3205",360965,23,"1","1","0","0","0","0","0"
"3206",361112,28,"1","1","0","0","0","0","0"
"3207",361118,29,"1","1","1","0","0","0","0"
"3208",361113,31,"1","1","0","0","0","0","0"
"3209",360873,28,"1","1","1","0","0","0","0"
"3210",360633,9,"1","1","0","0","0","0","0"
"3211",361801,6,"1","1","0","0","0","0","0"
"3212",360867,40,"1","1","1","1","0","0","0"
"3213",360872,2,"1","1","0","0","0","0","0"
"3214",360871,31,"1","1","1","0","0","0","0"
"3215",362575,3,"1","1","0","0","0","0","0"
"3216",360870,13,"1","1","0","0","0","0","0"
"3217",361902,23,"1","1","1","0","0","0","0"
"3218",360868,28,"1","1","1","0","0","0","0"
"3219",360824,14,"1","1","1","0","0","0","0"
"3220",363702,4,"1","1","0","0","0","0","0"
"3221",361798,10,"1","1","0","0","0","0","1"
"3222",361181,14,"1","1","1","0","0","0","0"
"3223",361799,9,"1","1","0","0","0","0","1"
"3224",360876,14,"0","1","0","0","0","0","0"
"3225",361190,11,"1","1","0","0","0","0","0"
"3226",297826,2,"1","1","0","0","0","0","0"
"3227",362577,24,"1","1","0","0","0","0","0"
"3228",361185,7,"1","1","0","0","0","0","0"
"3229",298094,3,"1","1","0","0","0","0","0"
"3230",360770,47,"1","1","0","0","0","0","0"
"3231",361194,24,"1","1","1","0","0","0","0"
"3232",360771,26,"1","1","0","0","0","0","0"
"3233",360837,26,"1","1","0","0","0","0","0"
"3234",361192,12,"1","1","1","0","0","0","0"
"3235",360769,37,"1","1","1","0","0","0","0"
